30.2581 2.92775 -45.2885 54.5451
20.9342 33.7441 33.472 51.9354
18.6516 39.855 157.041 163.09
35.0614 16.1315 20.4581 43.6813
1.20653 28.9928 -19.8013 35.1302
14.3809 -7.57145 23.4713 28.5489
6.29154 -8.27212 11.0776 15.1896
4.09687 32.7796 62.2005 70.4286
5.52457 41.108 -181.814 186.485
2.415 44.4607 -63.7804 77.7852
39.9441 19.3946 -139.074 145.991
37.3725 7.75559 38.3724 54.123
32.8162 -38.2701 220.195 225.893
22.6251 20.2955 131.811 135.27
35.6507 -4.48901 11.7312 37.7988
25.7157 24.6196 14.4219 38.4111
30.8172 -26.389 -35.5404 53.937
39.7624 4.6994 81.1867 90.523
5.14366 12.5114 -51.5202 53.2665
20.824 25.3437 -159.931 163.26
21.4614 -39.9405 -54.5357 70.9223
41.3899 0.900603 -11.5689 42.9858
6.90506 -7.33354 -1.9601 10.2617
6.89389 -9.68274 4.9327 12.8691
30.3712 -13.8465 19.9073 38.8643
41.8083 7.9051 1.87905 42.5906
46.0653 6.20748 -83.0669 95.1875
35.6136 -27.5401 -241.597 245.756
12.6916 6.15494 5.5401 15.1543
38.0262 18.5041 93.2734 102.412
20.8406 39.501 164.023 169.994
17.9147 -37.7576 -32.7567 53.0997
27.711 -23.4923 73.7331 82.1971
12.318 -25.3341 -129.581 132.608
7.83245 20.9766 16.5537 27.8458
6.56157 -40.6894 51.4798 65.9458
3.87852 -32.2071 4.44499 32.7429
39.5938 10.0827 73.623 84.2002
11.0194 -8.77837 38.772 41.2523
19.9297 -37.4645 1.98792 42.4821
5.84409 16.5894 -37.5197 41.4377
25.5426 8.1496 -8.65956 28.175
43.3353 12.9699 -62.86 77.4438
41.4228 -15.351 -92.5677 102.568
19.6407 -34.502 58.6635 70.8347
30.5457 -19.2318 118.595 123.966
19.1711 -0.885788 -30.8819 36.3594
44.5062 -38.7598 54.8403 80.5641
10.7083 44.1175 253.738 257.767
19.0782 -36.5979 -31.4699 51.9012
12.0362 23.9182 34.6045 43.7541
8.76047 -4.88782 -0.435042 10.0412
8.82368 7.99793 10.5962 15.9406
42.4885 8.32851 -158.988 164.778
15.4645 11.4051 11.5298 22.4091
45.8042 -3.75245 -139.603 146.973
6.17975 8.37284 24.2122 26.3539
24.486 -7.55401 101.904 105.076
43.034 5.34533 -237.483 241.41
26.5874 -36.9017 -17.6074 48.7714
26.9399 -24.4461 -8.58768 37.378
5.51451 43.7514 -3.14249 44.2094
21.4264 32.0014 -184.388 188.367
18.2492 18.2699 117.72 120.519
27.2399 19.7838 -27.2818 43.3325
35.7642 -7.39399 -45.4992 58.3432
36.6389 23.9084 167.638 173.253
0.450631 -15.1298 26.7424 30.729
12.0963 5.29999 -12.0073 17.849
41.1612 -18.2658 -62.0608 76.6774
31.3015 5.93545 25.0045 40.4998
36.04 -26.831 -5.52619 45.2694
5.61926 31.1509 138.162 141.742
0.204945 42.8029 -117.98 125.505
1.38332 13.6833 41.4477 43.6698
11.2972 -33.3477 -30.5569 46.62
5.31436 -45.7662 -106.246 115.806
25.9685 -5.80101 5.88128 27.2508
8.37644 -29.0913 -24.9144 39.2071
38.6492 -13.9485 27.6704 49.5375
28.1312 1.92064 -93.9351 98.0758
25.5856 -15.3692 125.405 128.908
12.6597 -43.5529 0.6635 45.3604
29.0956 -21.0458 111.695 117.325
21.1695 -4.84823 72.2003 75.3958
15.3829 41.8515 -176.323 181.874
8.37707 -9.51551 25.6066 28.573
27.3414 30.5436 26.1255 48.6108
7.2332 8.12029 3.35511 11.3805
12.9203 6.25334 57.2194 58.9924
11.7359 -40.8899 15.7106 45.3491
29.6767 -25.29 184.017 188.102
29.3874 30.1625 -72.2929 83.664
3.63241 -20.5138 -59.6928 63.2238
34.3577 9.70896 -35.9274 50.6507
9.45833 -7.46815 8.92726 14.9976
22.4441 -20.9944 -40.957 51.2052
28.8143 34.1101 146.08 152.752
2.86578 20.8432 -12.7175 24.5843
38.9285 21.0462 -25.9808 51.3164
14.8324 -24.4858 70.1983 75.8113
8.58727 6.50177 -31.0479 32.8631
3.46936 26.6916 -88.5593 92.5594
5.23993 -32.8689 15.9499 36.9083
43.7343 -16.3964 34.5701 58.1087
35.1946 26.6463 -226.568 230.828
38.1465 15.61 -79.0265 89.1292
9.22709 -11.209 -60.6243 62.3385
31.5754 -9.37937 -6.81424 33.6365
5.71577 8.83456 0.992212 10.569
0.874149 39.326 51.4136 64.7353
63.1842 0.1216 28.3273 69.2437
18.8275 7.65509 -99.3305 101.388
21.9021 -28.6216 28.1705 45.7436
2.68064 -12.7729 8.45505 15.5505
11.1649 29.792 12.596 34.2181
36.5577 22.7866 47.8863 64.4111
29.9056 34.2436 -143.791 150.807
21.8053 -36.0889 141.943 148.073
0.782586 -38.1586 71.3742 80.9381
55.8702 99.6055 52.0052 125.488
0.180639 33.1708 98.5374 103.971
7.83953 9.04352 49.6778 51.0992
11.4872 9.81987 85.2929 86.6214
45.7782 -11.2594 59.3383 75.7856
42.0498 -12.6874 -112.89 121.134
37.3058 -9.12182 119.606 125.621
37.5409 -23.7839 -91.2832 101.526
43.8419 9.07887 -104.998 114.145
23.4703 30.7604 -27.4182 47.4217
0.392765 31.5884 19.2466 36.992
22.44 -38.4826 142.987 149.766
38.9998 7.39586 -54.7922 67.6599
44.1863 -5.9757 97.6372 107.337
8.28276 7.73367 20.6435 23.5493
46.2911 17.457 -118.256 128.188
37.3545 -24.3692 -10.0006 45.7081
13.0562 6.2524 -21.4552 25.8821
26.2318 40.258 85.133 97.7571
1.10089 -39.9829 -62.2745 74.0132
25.2615 -33.4483 45.9785 62.217
6.42176 11.0274 -47.4619 49.1475
28.0913 -24.5902 -1.25612 37.3547
19.6961 3.37545 -19.6075 27.9961
21.2389 -33.7828 -56.0157 68.776
13.2064 15.6364 57.3902 60.9306
45.3131 -8.64387 204.919 210.047
44.1916 3.2047 122.084 129.876
20.7545 9.84254 -6.51509 23.8761
11.1034 -12.5957 63.7612 65.9351
6.33951 -8.28012 20.5208 23.0186
15.7348 36.4828 -165.296 170.004
20.7691 -13.0996 75.1974 79.1051
4.27528 35.2216 163.677 167.478
13.6387 -30.1617 -124.59 128.912
6.6991 -7.86088 -22.292 24.5683
0.141652 -12.1769 -7.59038 14.3496
2.31396 44.3737 -13.6782 46.4917
16.9951 -40.2108 -136.984 143.772
38.814 -21.6295 199.588 204.474
10.0925 -4.7357 -0.375039 11.1547
10.4938 0.561257 56.4859 57.4552
11.9757 34.5885 7.38095 37.3398
13.01 -2.5346 73.2544 74.4439
8.92455 21.4678 48.9475 54.1883
18.6925 0.482027 95.585 97.3968
44.2555 -9.4128 -63.906 78.3015
40.4859 -6.97044 -6.39704 41.5766
18.4376 -14.36 3.09467 23.5739
26.5704 -38.0397 -79.8359 92.3405
2.97914 42.1677 44.4874 61.3687
35.8016 -6.83805 27.1596 45.4551
2.48156 -13.0272 1.66878 13.3661
34.3001 7.82526 -28.0881 45.0186
9.0024 -29.0627 -10.0728 32.0491
12.4435 39.8746 143.993 149.929
10.8004 -36.0412 147.857 152.569
10.4948 -0.794763 -8.48649 13.5201
30.7244 20.4414 9.79513 38.1809
8.61983 -39.7338 -11.8631 42.3534
10.1045 -21.1617 -121.685 123.924
23.0448 39.9455 1.20813 46.132
7.38306 32.3676 24.3022 41.1433
2.26507 11.5156 20.024 23.21
30.9984 -32.7418 -48.1251 65.9466
6.99752 -31.5212 -0.439756 32.2916
33.1838 -22.0062 -64.3349 75.6599
31.9603 28.7587 209.699 214.061
4.32277 -43.4818 162.357 168.134
5.35417 -22.883 34.6743 41.888
3.76753 27.1811 -20.7575 34.4075
45.3935 25.0466 -80.3365 95.613
6.5089 10.0521 13.2908 17.8901
42.5146 -1.43965 -39.8994 58.3226
9.81895 -12.5153 49.2595 51.7643
0.294318 -13.2122 38.4765 40.6828
10.4341 -0.25307 -1.49197 10.5433
40.5442 -7.65332 0.352297 41.2618
40.6119 0.85512 5.60679 41.0061
30.908 19.6972 -41.1472 55.1033
12.3978 -14.6168 66.8069 69.502
15.8404 10.6861 -80.8913 83.1174
6.33262 11.9773 -13.1199 18.8598
40.9161 -17.4797 173.336 178.955
21.2264 -41.0018 53.0545 70.3313
40.7518 -15.2964 14.822 45.9824
17.1454 4.83668 -83.9261 85.796
8.59256 -38.1833 -168.636 173.118
10.7346 38.0905 105.152 112.352
34.5951 29.4723 32.6112 55.9369
27.2631 -11.9904 15.0024 33.3484
4.3066 -32.3144 -43.4674 54.334
17.5607 -6.51355 -14.2809 23.5531
43.2032 -13.0779 53.8706 70.2823
23.0995 40.1623 143.853 151.13
5.82955 -21.4269 -6.21591 23.0594
3.40904 -15.1236 -3.01547 15.7936
13.113 -3.93865 -53.8246 55.5388
35.7238 12.2075 -46.6293 59.9959
42.9708 -5.94368 66.2315 79.1734
12.5814 44.3892 26.7523 53.3327
22.9099 -39.7764 184.213 189.846
28.8352 18.2414 -2.03331 34.1812
0.849855 44.0013 -55.9181 71.1595
13.2784 -31.9668 -19.5102 39.7347
46.0824 6.09279 132.887 140.782
11.839 -21.5907 9.16945 26.2754
32.9764 -31.2837 -44.9972 63.9599
27.9025 27.2167 59.6987 71.2968
25.6013 -37.9596 -99.5178 109.545
33.3307 -5.35454 24.2847 41.5855
33.6563 29.5354 17.2766 47.9955
46.4665 -4.70836 -87.683 99.3459
11.8178 -18.2705 -14.3563 26.0686
9.36101 42.8895 5.52679 44.2457
29.8859 -16.959 158.465 162.148
22.3295 -36.2675 -28.7407 51.3806
43.9337 -8.91394 73.7061 86.2683
32.1756 25.3562 18.93 45.1282
1.6373 36.5432 -41.1604 55.066
21.8936 -9.72547 29.5241 38.0209
45.3005 -2.06449 12.146 46.9459
18.5157 43.1049 -20.9737 51.3883
9.11279 -37.426 0.300114 38.5207
5.22369 -40.4527 145.392 151.005
15.7568 2.92498 42.7524 45.6574
6.6373 -19.4425 -15.0327 25.4568
27.7764 34.7976 -170.976 176.678
39.7757 -20.69 41.4581 61.0652
37.3819 6.43566 10.1905 39.2769
2.35185 11.5247 -69.2836 70.275
6.58068 11.9518 19.3783 23.6996
28.151 14.5163 -20.3941 37.6712
16.4865 12.768 56.0014 59.7577
36.5547 27.6689 -167.491 173.652
32.0816 -28.4181 -7.21111 43.4605
8.52491 5.48972 -18.442 21.0456
9.57124 10.2162 -7.00768 15.6552
12.881 -8.8472 -33.4482 36.9185
39.3015 -10.5667 89.2993 98.1358
43.673 1.24239 40.5545 59.6116
29.5014 -27.9329 49.5664 64.0891
6.54866 -28.6252 84.305 89.2727
30.4616 -19.9872 -27.5205 45.6594
4.74124 9.47331 -26.4637 28.5053
6.54009 11.0324 14.5712 19.4115
36.9716 -22.5414 -108.891 117.184
13.0963 0.736036 47.0496 48.8438
1.33629 -13.0465 14.7827 19.7617
25.2795 -28.3492 -0.208111 37.9839
10.7323 3.41738 -36.2977 38.0051
12.9528 0.552752 4.82861 13.8346
9.02121 44.363 9.14367 46.1851
31.2665 -33.4153 -133.421 141.051
18.4634 8.55728 106.124 108.058
10.0179 6.24406 20.0284 23.2483
10.7199 -24.6209 -21.1942 34.2096
23.1722 -24.4004 -44.6859 55.9389
11.9885 -2.35789 -11.7355 16.9412
11.9742 -47.5932 -3.75344 49.2198
21.0541 -32.2665 5.06423 38.8594
44.267 -1.1298 93.6347 103.577
8.38642 -27.8645 -21.2351 36.0235
4.24645 15.3056 4.22456 16.436
14.7209 -21.0971 -1.77475 25.7865
35.5696 -27.3304 -161.263 167.385
3.27622 9.96636 1.28238 10.5691
19.1067 -39.4358 -2.88707 43.9156
41.2769 -19.1399 7.55492 46.1215
27.6173 -13.0424 -13.8639 33.5414
5.58514 -11.2396 -21.1534 24.5965
27.7244 -36.0443 25.6232 52.1956
10.2435 34.5745 7.38566 36.8086
11.2042 19.8996 -111.916 114.222
23.4344 -31.9064 -4.6745 39.8628
17.1249 -40.111 -82.0232 92.8976
38.1982 -8.31976 30.838 49.7926
28.3109 -3.21945 3.4584 28.7024
34.438 13.1286 5.31877 37.2374
31.9637 24.5781 95.9771 104.103
23.1361 29.9931 -145.901 150.738
39.6455 14.1515 124.326 131.259
11.9772 -39.7115 -65.9977 77.9497
10.2123 7.64275 0.790235 12.7799
40.2806 -1.98847 -18.869 44.5255
31.3061 -11.1472 -4.23042 33.4997
28.8395 -5.90125 -16.0518 33.5291
20.4289 20.2147 -70.3657 76.0086
40.5109 11.5734 -72.3111 83.6897
8.29718 -8.44585 -15.6184 19.5987
42.6868 -14.6843 43.9217 62.9834
10.6609 8.85379 -56.9388 58.601
30.3131 -2.38756 77.2565 83.025
32.8061 6.9126 -30.7037 45.4615
26.9712 28.0347 -4.03911 39.1115
16.5241 -8.30918 -54.2569 57.3228
27.1477 22.4144 0.0673422 35.2052
4.78487 -38.8253 -13.7385 41.4614
29.8295 -10.8169 68.409 75.4095
40.9864 -7.09625 -198.787 203.092
16.9389 -10.4228 -55.2322 58.704
40.367 21.5435 56.552 72.7444
8.42419 11.5231 -0.758705 14.2942
0.68666 26.5905 24.5882 36.223
5.75817 -42.5189 31.4234 53.1831
10.2974 -14.2581 38.8443 42.6404
38.2062 24.6418 -62.6561 77.4127
14.2309 -35.6223 -109.937 116.437
43.4138 10.4483 154.451 160.776
11.8554 11.6229 -18.5437 24.89
4.6853 42.2579 61.6977 74.9285
7.27444 14.1407 -10.8371 19.2437
0.899684 -16.0915 84.6354 86.1562
17.6008 -33.4288 141.708 146.658
0.557706 -39.1331 -40.1944 56.1008
11.8589 4.50873 -37.6179 39.6997
25.9729 21.5847 15.7962 37.2829
14.9506 -11.6028 15.7199 24.6021
29.9959 -27.9052 -82.0007 91.6655
19.7639 -58.5949 -67.0043 91.1786
5.08594 -11.9109 -43.3562 45.2493
10.1158 3.76196 -3.90213 11.4765
16.9983 -39.7304 107.886 116.219
17.7377 38.689 122.884 130.046
20.7106 30.5433 -46.3004 59.2077
2.7027 -11.8088 -10.7037 16.1654
29.4205 35.6134 141.775 149.111
0.582412 41.0589 36.2214 54.7554
25.4799 34.6404 -233.965 237.884
27.1729 3.94242 -30.8905 41.3295
25.2565 11.7491 -144.691 147.348
4.64173 -11.2136 11.0079 16.3848
25.0914 -37.8663 7.08839 45.9748
11.5277 -8.24964 53.2939 55.1469
15.2225 -3.11761 -6.82816 16.9726
9.60679 43.7274 -125.09 132.861
2.6405 45.7695 -140.294 147.595
